SchoolID,ClassID,Subject,StudentID,QuestionID,Question, Reference,Answer,Student Score,Max Score,Year
AS,10C,History,S017,Q21,តើអាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសណាខ្លះ?,"អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ធមនឬភូមា។","អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន(រដ្ឋណានឆាវតុងកឹង)
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ឋមនឬភូមា។
",6,6,2026
AS,10C,History,S017,Q22,បុព្វហេតុអ្វីខ្លះដែលនាំឲ្យអាណាចក្រចេនឡាបែកបាក់ជាពីរគឺអាណាចក្រចេនឡាដីគោកនិងចេនឡាទឹកលិច?,"បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។","បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។",7,7,2026
AS,10C,History,S017,Q23,តើកត្តាអ្វីខ្លះដែលធ្វើអោយសម័យអង្គររីកចម្រើនដល់កំពូល?​ ចូលរៀបរាប់។,"កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគម
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធានមនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។","កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
.កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធសឹងតែជាស្ដេចខ្លាំងពូកែ
.កត្តានយោបាយ:
+នយោបាយក្នុងប្រទេស:បង្រួបបង្រួម​ កសាង និងការពារ។
+នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗដូចជាចិននិងឥណ្ឌា និងវាយយករដ្ឋតូចដាក់ជាចំណុះ
.កត្តាសេដ្ឋកិច្ច:ការរីកចម្រើនលើវិស័យកសិកម្ម សិប្បកម្ម គណនាគមន៍
.កត្តាសាសនា:មានការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
.កត្តាធនធានមនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។",10,10,2026
AS,10C,History,S017,Q24,តើសង្គមខ្មែរនៅសម័យអង្គរមានប៉ុន្មានវណ្ណៈ? វណ្ណៈអ្វីខ្លះ? ចូលរៀបរាប់។,"សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស (ជាស្ដេចគ្រប់គ្រងប្រទេស
-វណ្ណៈមន្ត្រី (អ្នករស់នៅក្នុងរាជវាំងបម្រើស្ដេច)
-វណ្ណៈព្រាហ្ម៍ឬបុព្វជិត​(គឺជាអ្នកបួស)
-វណ្ណៈអ្នកជាឬកសិករ (អ្នករស់នៅនឹងធ្វើស្រែចម្ការ)
-វណ្ណៈអ្នកងារឬទាសករ(ទាសករបម្រើគេតកូនតចៅ)។","សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស:​មិនត្រូវការបង់ពន្ធ ព្រមទាំងមិនចាំបាច់ធ្វើការងារធ្ងន់។
-វណ្ណៈមន្ត្រី: ជាអ្នកដែលធ្វើការក្នុងវាំងនិងបម្រើព្រះរាជា។
-វណ្ណៈអ្នកបួសឬបុព្វជិត​: មានបួនគឺពួកប៉ាន់ឃាប ពួកព្រាហ្ម៍បុរោហិត ពួកជូគូនិងពួកប៉ាវីស៊ី។
-វណ្ណៈអ្នកជា:គឺជាប្រជាជនធម្មតាត្រូវរកស៊ីធ្វើការបង់ពន្ធដល់ព្រះរាជា។
-វណ្ណៈអ្នកងារឬទាសករ:ជាវណ្ណៈដែលបម្រើគេព្រោះដោយសារជំពាក់បំណុលគេឬជាទាសករបម្រើគេតទៅកូនតចៅដោយមិនបានប្រាក់កម្រៃ។",10,10,2026
AS,10C,History,S018,Q20,តើគេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាប៉ុន្មានយុគសម័យ?អ្វីខ្លះ?,"គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។","គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។
",5,5,2026
AS,10C,History,S018,Q21,តើអាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសណាខ្លះ?,"អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ធមនឬភូមា។","អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន(រដ្ឋណានឆាវតុងកឹង)
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ(ឈូងនគរភ្នំ)
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ឋមនឬភូមា។",6,6,2026
AS,10C,History,S018,Q22,បុព្វហេតុអ្វីខ្លះដែលនាំឲ្យអាណាចក្រចេនឡាបែកបាក់ជាពីរគឺអាណាចក្រចេនឡាដីគោកនិងចេនឡាទឹកលិច?,"បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។","បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។",7,7,2026
AS,10C,History,S018,Q23,តើកត្តាអ្វីខ្លះដែលធ្វើអោយសម័យអង្គររីកចម្រើនដល់កំពូល?​ ចូលរៀបរាប់។,"កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគម
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធានមនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។","កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធសឹងតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគមន៍
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធាន:មនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។",10,10,2026
AS,10C,History,S018,Q24,តើសង្គមខ្មែរនៅសម័យអង្គរមានប៉ុន្មានវណ្ណៈ? វណ្ណៈអ្វីខ្លះ? ចូលរៀបរាប់។,"សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស (ជាស្ដេចគ្រប់គ្រងប្រទេស
-វណ្ណៈមន្ត្រី (អ្នករស់នៅក្នុងរាជវាំងបម្រើស្ដេច)
-វណ្ណៈព្រាហ្ម៍ឬបុព្វជិត​(គឺជាអ្នកបួស)
-វណ្ណៈអ្នកជាឬកសិករ (អ្នករស់នៅនឹងធ្វើស្រែចម្ការ)
-វណ្ណៈអ្នកងារឬទាសករ(ទាសករបម្រើគេតកូនតចៅ)។","  5.សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស:​មិនត្រូវការបង់ពន្ធ ព្រមទាំងមិនចាំបាច់ធ្វើការងារធ្ងន់។
-វណ្ណៈមន្ត្រី: ជាអ្នកដែលធ្វើការក្នុងវាំងនិងបម្រើព្រះរាជា។
-វណ្ណៈអ្នកបួសឬបុព្វជិត​: មានបួនគឺពួកប៉ាន់ឃាប ពួកព្រាហ្ម៍បុរោហិត ពួកជូគូនិងពួកប៉ាវីស៊ី។
-វណ្ណៈអ្នកជា:គឺជាប្រជាជនធម្មតាត្រូវរកស៊ីធ្វើការបង់ពន្ធដល់ព្រះរាជា។
-វណ្ណៈអ្នកងារឬទាសករ:ជាវណ្ណៈដែលបម្រើគេព្រោះដោយសារជំពាក់បំណុលគេឬជាទាសករបម្រើគេតទៅកូនតចៅដោយមិនបានប្រាក់កម្រៃ។",10,10,2026
AS,10C,History,S019,Q20,តើគេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាប៉ុន្មានយុគសម័យ?អ្វីខ្លះ?,"គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។","គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។",5,5,2026
AS,10C,History,S019,Q21,តើអាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសណាខ្លះ?,"អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ធមនឬភូមា។","អាណាចក្រភ្នំមានព្រំប្រទល់ខាងជើងជាប់នឹងប្រទេសចិន(រដ្ឋណានឆាវនិងតុងតឹង)ខាងកើតជាប់រដ្ឋចម្ប៉ា(ឈូងសមុទ្រចិន)និងខាងត្បូងជាប់និងឈូងសមុទ្រខ្មែរ(នគរភ្នំ)និងខាងលិចជាប់រដ្ឋមនឬភូមា។
",6,6,2026
AS,10C,History,S019,Q22,បុព្វហេតុអ្វីខ្លះដែលនាំឲ្យអាណាចក្រចេនឡាបែកបាក់ជាពីរគឺអាណាចក្រចេនឡាដីគោកនិងចេនឡាទឹកលិច?,"បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។","បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។",7,7,2026
AS,10C,History,S019,Q23,តើកត្តាអ្វីខ្លះដែលធ្វើអោយសម័យអង្គររីកចម្រើនដល់កំពូល?​ ចូលរៀបរាប់។,"កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគម
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធានមនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។","កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធសឹងតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគមន៍
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធាន:មនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។",10,10,2026
AS,10C,History,S019,Q24,តើសង្គមខ្មែរនៅសម័យអង្គរមានប៉ុន្មានវណ្ណៈ? វណ្ណៈអ្វីខ្លះ? ចូលរៀបរាប់។,"សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស (ជាស្ដេចគ្រប់គ្រងប្រទេស
-វណ្ណៈមន្ត្រី (អ្នករស់នៅក្នុងរាជវាំងបម្រើស្ដេច)
-វណ្ណៈព្រាហ្ម៍ឬបុព្វជិត​(គឺជាអ្នកបួស)
-វណ្ណៈអ្នកជាឬកសិករ (អ្នករស់នៅនឹងធ្វើស្រែចម្ការ)
-វណ្ណៈអ្នកងារឬទាសករ(ទាសករបម្រើគេតកូនតចៅ)។","សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស: មានបុព្វសិទ្ធណាស់គ្មានការបង់ពន្ធ មានអំណាចគ្រប់គ្រាន់រស់នៅដោយស្រួលមិនចាំបាច់ធ្វើការងារ និងមិននឿយហត់ទេ
-វណ្ណៈមន្ត្រី: ឋានានុក្រមរបស់ពួកគេអាចសម្គាល់តាមរយៈឥស្សតិយយសនិងចំនួនផ្ទះប្រកក្បឿងរបស់ពួកគេ។
-វណ្ណៈអ្នកបួសឬបុព្វជិត​: មានពួកប៉ាន់ឃាប ព្រាហ្ម៍បុរោហិត ជូគូនិងប៉ាវីស៊ី។
-វណ្ណៈអ្នកជា:ពួកមានឋន្តះដូចពួកឈ្មួញសិប្បករ កសិករនិងប្រជារាស្រ្ដសាមញ្ញ
-វណ្ណៈអ្នកងារឬទាសករ:ពួកនេះជាអ្នកបម្រើគេអស់មួយជីវិតតកូនតចៅនេះមានឋានៈទាបបំផុតហើយត្រូវទៅធ្វើការតាមបញ្ជាគេដាក់ឲ្យនឹងគ្មានប្រាក់កម្រៃទេ។ពួកទាសកនេះមានទាសករឈ្លើយសឹក ទាសករតពូជ ទាសករជាជនជាតិភាគតិចនិងទាសករដែលគេចាប់យកមកលក់។",10,10,2026
AS,10C,History,S020,Q20,តើគេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាប៉ុន្មានយុគសម័យ?អ្វីខ្លះ?,"គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។","គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។",5,5,2026
AS,10C,History,S020,Q21,តើអាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសណាខ្លះ?,"អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ធមនឬភូមា។","អាណាចក្រភ្នំមានព្រំប្រទល់ជាប់ប្រទេសដូចជា
-ខាងជើងជាប់ចិន
-ខាងត្បូងជាឈូងសមុទ្រខ្មែរ
-ខាងកើតជាប់រដ្ឋចម្ប៉ា
-ខាងលិចជាប់រដ្ឋមនឬភូមា។",6,6,2026
AS,10C,History,S020,Q22,បុព្វហេតុអ្វីខ្លះដែលនាំឲ្យអាណាចក្រចេនឡាបែកបាក់ជាពីរគឺអាណាចក្រចេនឡាដីគោកនិងចេនឡាទឹកលិច?,"បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។","បុព្វហេតុដែលនាំហើយអាណាចក្រចេនឡាបែកជាពីរគឺ
-វិសាលភាពទឹកដីធំទូលាយ
-ចម្បាំងអត់ឈប់ឈរ
-សមន្ដរដ្ឋបះបោរចង់ផ្ដាច់ខ្លួន
-វិបត្តិផ្ទៃក្នុង
-ព្រះនាងជ័យទេវីគ្មានសមត្ថភាពគ្រប់គ្រង។",7,7,2026
AS,10C,History,S020,Q23,តើកត្តាអ្វីខ្លះដែលធ្វើអោយសម័យអង្គររីកចម្រើនដល់កំពូល?​ ចូលរៀបរាប់។,"កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគម
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធានមនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។","កត្តាដែលធ្វើអោយសម័យអង្គររីកចម្រើនគឺ:
កត្តាព្រះរាជា:ព្រះរាជាចាប់ពីព្រះបាទជ័យវរ្ម័នទី 2 រហូតដល់ព្រះបាទជ័យវរ្ម័នទី 7 សុទ្ធសឹងតែជាស្ដេចខ្លាំងពូកែ
កត្តានយោបាយ:
នយោបាយក្នុងប្រទេសបង្រួបបង្រួមជាតិកសាងនិងការពារទឹកដី
នយោបាយក្រៅប្រទេស:ចងសម្ព័ន្ធមិត្តជាមួយប្រទេសធំៗវាយយករដ្ឋតូចដាក់ជាចំណុះ
កត្តាសេដ្ឋកិច្ច:រីកចម្រើនលើវិស័យកសិកម្មសិប្បកម្មគណនាគមន៍
កត្តាសាសនា:ការឯកភាពគ្នារវាងសាសនាព្រាហ្មនិងព្រះពុទ្ធ
កត្តាធនធាន:មនុស្សបន្សល់ទុកតាំងពីសម័យនគរភ្នំនិងចេនឡាមក។",10,10,2026
AS,10C,History,S020,Q24,តើសង្គមខ្មែរនៅសម័យអង្គរមានប៉ុន្មានវណ្ណៈ? វណ្ណៈអ្វីខ្លះ? ចូលរៀបរាប់។,"សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រឬរាជវង្សនុវង្ស (ជាស្ដេចគ្រប់គ្រងប្រទេស
-វណ្ណៈមន្ត្រី (អ្នករស់នៅក្នុងរាជវាំងបម្រើស្ដេច)
-វណ្ណៈព្រាហ្ម៍ឬបុព្វជិត​(គឺជាអ្នកបួស)
-វណ្ណៈអ្នកជាឬកសិករ (អ្នករស់នៅនឹងធ្វើស្រែចម្ការ)
-វណ្ណៈអ្នកងារឬទាសករ(ទាសករបម្រើគេតកូនតចៅ)។","សង្គមខ្មែរនៅសម័យអង្គរមានប្រាំវណ្ណៈគឺ
-វណ្ណៈក្សត្រ:វណ្ណៈនេះមានបុព្វសិទ្ធណាស់ដូចជាគ្មានការបង់ពន្ធ មិនជាប់កំណែននិងមិនត្រូវធ្វើការងារធ្ងន់ជាដើម។
-វណ្ណៈមន្ត្រី:ឋាននុក្រមរបស់ពួកគេអាចសម្គាល់តាមរយៈឥស្សតិយយសនិងចំនួនផ្ទះប្រកក្បឿងរបស់ពួកគេ។
-វណ្ណៈអ្នកបួស:
.ពួកប៉ាងឃៀបគឺពួកព្រាហ្មណ៍ពួកនេះស្លៀកពាក់ដូចគេទៀតដែរ ខុសត្រង់មានពាក់ខ្សែរអំបោះដវេញមួយខ្សែរនៅក ជាសញ្ញាថាអ្នកចេះដឹងខ្ពង់ខ្ពស់។
.ពួកជូគូគឺជាភិគូឬសាមលោកព្រះសង្ឃខាងពុទ្ធសាសនាក្រុមនេះកោរសក់និងក្រងជីវពណ៌លឿង
.ពួកប៉ាស៊ីវីឬសួកសាបស្លៀកពាក់ដូចអ្នកស្រុកធម្មតាតែជូតក្បាលនិងកំណាត់ពណ៍ក្រហម
.ព្រាហ្មណ៍បុរោហិតជាអ្នកពិនិត្យជាអ្នកថែរក្សាវត្តសក្តិសិទ្ធនិងព្រះទេវរូបនៅក្នុងរាជវាំងនិងអ្នកផ្ដល់ពត៍មានដល់ព្រះមហាក្សត្រ
-វណ្ណៈអ្នកជា:ពួកគេជាវណ្ណៈកណ្ដាលក្នុងសង្គម​ ដែលមានឋានន្ដរមានប្រហាក់ប្រហែលនិងពួកឈ្មួញសិប្បកម្ម សិប្បករនិងប្រជារាស្ត្រសាមញ្ញ
-វណ្ណៈទាសករ:ពួកគេជាវណ្ណៈទាបបំផុតនៅក្នុងសង្គមដែលជាអ្នកបម្រើគេអស់មួយជីវិតនិងតពូជទៀតផង។",10,10,2026
AS,10C,History,S021,Q20,តើគេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាប៉ុន្មានយុគសម័យ?អ្វីខ្លះ?,"គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។","គេចែកយុគសម័យបុរេប្រវត្តិសាស្ត្រកម្ពុជាជាបីយុគសម័យគឺ
-យុគថ្មបំបែក (600000 - 12000 ឆ្នាំមុនគ.ស)
-យុគថ្មរលីងឬសំលៀង (8000 - 2000 ឆ្នាំមុនគ.ស)
-យុគលោហៈ(2000-100 ឆ្នាំមុនគ.ស)។",5,5,2026
